a,b,c,seed,model,metric,value
0.3,0.1,0.5,7404,eta0,F,0.6939443535188217
0.3,0.1,0.5,7404,eta0,ACC,0.9030585795749093
0.3,0.1,0.5,7404,eta0_bench,AUC,0.9267925615145209
0.3,0.1,0.5,7404,eta0_bench,F,0.6108108108108108
0.3,0.1,0.5,7404,eta0_bench,ACC,0.8880248833592534
0.3,0.1,0.5,7404,eta1,AUC,0.8676143658246491
0.3,0.1,0.5,7404,eta1,F,0.742461469734197
0.3,0.1,0.5,7404,eta1,ACC,0.7017589239524056
0.3,0.1,0.5,7404,eta1_bench,AUC,0.7851921268565392
0.3,0.1,0.5,7404,eta1_bench,F,0.3390441839495041
0.3,0.1,0.5,7404,eta1_bench,ACC,0.6207966890843248
0.3,0.1,0.5,7404,eta,AUC,0.8929822657841755
0.3,0.1,0.5,7404,eta,F,0.7366743403577122
0.3,0.1,0.5,7404,eta,ACC,0.8074831693423097
0.3,0.1,0.5,7404,eta_bench,AUC,0.8903200236295465
0.3,0.1,0.5,7404,eta_bench,F,0.4420549581839905
0.3,0.1,0.5,7404,eta_bench,ACC,0.7581563956499223
0.3,0.1,0.5,2683,eta0,AUC,0.9364715339512011
0.3,0.1,0.5,2683,eta0,F,0.7139364303178484
0.3,0.1,0.5,2683,eta0,ACC,0.9090202177293935
0.3,0.1,0.5,2683,eta0_bench,AUC,0.9364715339512011
0.3,0.1,0.5,2683,eta0_bench,F,0.6388642413487133
0.3,0.1,0.5,2683,eta0_bench,ACC,0.8945049248315189
0.3,0.1,0.5,2683,eta1,AUC,0.8688893612087955
0.3,0.1,0.5,2683,eta1,F,0.7419786096256684
0.3,0.1,0.5,2683,eta1,ACC,0.7004655975168133
0.3,0.1,0.5,2683,eta1_bench,AUC,0.7148867720369441
0.3,0.1,0.5,2683,eta1_bench,F,0.4103896103896104
0.3,0.1,0.5,2683,eta1_bench,ACC,0.6476978789446456
0.3,0.1,0.5,2683,eta,AUC,0.8992537403402174
0.3,0.1,0.5,2683,eta,F,0.7425847457627119
0.3,0.1,0.5,2683,eta,ACC,0.8112377006732263
0.3,0.1,0.5,2683,eta_bench,AUC,0.9134301873485479
0.3,0.1,0.5,2683,eta_bench,F,0.5127324749642346
0.3,0.1,0.5,2683,eta_bench,ACC,0.7795183842568617
0.3,0.1,0.5,5813,eta0,AUC,0.9249561531715873
0.3,0.1,0.5,5813,eta0,F,0.6605351170568562
0.3,0.1,0.5,5813,eta0,ACC,0.8947641264904095
0.3,0.1,0.5,5813,eta0_bench,AUC,0.9249561531715873
0.3,0.1,0.5,5813,eta0_bench,F,0.5634328358208955
0.3,0.1,0.5,5813,eta0_bench,ACC,0.8786936236391913
0.3,0.1,0.5,5813,eta1,AUC,0.8770293654167365
0.3,0.1,0.5,5813,eta1,F,0.7524487978628672
0.3,0.1,0.5,5813,eta1,ACC,0.7123642007242628
0.3,0.1,0.5,5813,eta1_bench,AUC,0.7934936859416126
0.3,0.1,0.5,5813,eta1_bench,F,0.2936802973977695
0.3,0.1,0.5,5813,eta1_bench,ACC,0.6068287635799275
0.3,0.1,0.5,5813,eta,AUC,0.8930230297659952
0.3,0.1,0.5,5813,eta,F,0.7385052369962719
0.3,0.1,0.5,5813,eta,ACC,0.809295701708959
0.3,0.1,0.5,5813,eta_bench,AUC,0.8713772047210869
0.3,0.1,0.5,5813,eta_bench,F,0.3867982726711906
0.3,0.1,0.5,5813,eta_bench,ACC,0.7426204039357845
0.3,0.1,0.5,9391,eta0,AUC,0.9275998590023558
0.3,0.1,0.5,9391,eta0,F,0.712570056044836
0.3,0.1,0.5,9391,eta0,ACC,0.9069466044582686
0.3,0.1,0.5,9391,eta0_bench,AUC,0.9275998590023558
0.3,0.1,0.5,9391,eta0_bench,F,0.6353982300884956
0.3,0.1,0.5,9391,eta0_bench,ACC,0.8932089165370658
0.3,0.1,0.5,9391,eta1,AUC,0.8646196965988673
0.3,0.1,0.5,9391,eta1,F,0.7476677032430031
0.3,0.1,0.5,9391,eta1,ACC,0.7061562338334195
0.3,0.1,0.5,9391,eta1_bench,AUC,0.7882098753504828
0.3,0.1,0.5,9391,eta1_bench,F,0.39930555555555547
0.3,0.1,0.5,9391,eta1_bench,ACC,0.6420072426280393
0.3,0.1,0.5,9391,eta,AUC,0.8957195558609714
0.3,0.1,0.5,9391,eta,F,0.7442186405045549
0.3,0.1,0.5,9391,eta,ACC,0.8109787674779907
0.3,0.1,0.5,9391,eta_bench,AUC,0.8933259340301638
0.3,0.1,0.5,9391,eta_bench,F,0.4891837323334295
0.3,0.1,0.5,9391,eta_bench,ACC,0.7707146556188503
0.3,0.1,0.5,8703,eta0,AUC,0.9209936035215021
0.3,0.1,0.5,8703,eta0,F,0.7059748427672956
0.3,0.1,0.5,8703,eta0,ACC,0.9030585795749093
0.3,0.1,0.5,8703,eta0_bench,AUC,0.9209936035215021
0.3,0.1,0.5,8703,eta0_bench,F,0.6422976501305483
0.3,0.1,0.5,8703,eta0_bench,ACC,0.8934681181959565
0.3,0.1,0.5,8703,eta1,AUC,0.8716298901212145
0.3,0.1,0.5,8703,eta1,F,0.7481884057971016
0.3,0.1,0.5,8703,eta1,ACC,0.7123642007242628
0.3,0.1,0.5,8703,eta1_bench,AUC,0.7503316973889297
0.3,0.1,0.5,8703,eta1_bench,F,0.2773109243697479
0.3,0.1,0.5,8703,eta1_bench,ACC,0.5995861355406105
0.3,0.1,0.5,8703,eta,AUC,0.8967006040001446
0.3,0.1,0.5,8703,eta,F,0.7406492589978828
0.3,0.1,0.5,8703,eta,ACC,0.8096841015018126
0.3,0.1,0.5,8703,eta_bench,AUC,0.8481760190241963
0.3,0.1,0.5,8703,eta_bench,F,0.4110336465595635
0.3,0.1,0.5,8703,eta_bench,ACC,0.7484464008285863
0.3,0.1,0.5,5385,eta0,AUC,0.9284574513816051
0.3,0.1,0.5,5385,eta0,F,0.6936135812449475
0.3,0.1,0.5,5385,eta0,ACC,0.9017625712804562
0.3,0.1,0.5,5385,eta0_bench,AUC,0.9284574513816051
0.3,0.1,0.5,5385,eta0_bench,F,0.6075268817204301
0.3,0.1,0.5,5385,eta0_bench,ACC,0.8864696734059098
0.3,0.1,0.5,5385,eta1,AUC,0.8577444899589083
0.3,0.1,0.5,5385,eta1,F,0.7490451583913728
0.3,0.1,0.5,5385,eta1,ACC,0.7110708742886704
0.3,0.1,0.5,5385,eta1_bench,AUC,0.8046484866440811
0.3,0.1,0.5,5385,eta1_bench,F,0.3159340659340659
0.3,0.1,0.5,5385,eta1_bench,ACC,0.6135540610450078
0.3,0.1,0.5,5385,eta,AUC,0.8922818185106153
0.3,0.1,0.5,5385,eta,F,0.7415014164305949
0.3,0.1,0.5,5385,eta,ACC,0.8109787674779907
0.3,0.1,0.5,5385,eta_bench,AUC,0.8823991524708549
0.3,0.1,0.5,5385,eta_bench,F,0.43538230884557716
0.3,0.1,0.5,5385,eta_bench,ACC,0.7562143966856552
0.3,0.1,0.5,2427,eta0,AUC,0.9261348590883298
0.3,0.1,0.5,2427,eta0,F,0.7019867549668873
0.3,0.1,0.5,2427,eta0,ACC,0.9066874027993779
0.3,0.1,0.5,2427,eta0_bench,AUC,0.9261348590883298
0.3,0.1,0.5,2427,eta0_bench,F,0.6362007168458782
0.3,0.1,0.5,2427,eta0_bench,ACC,0.8947641264904095
0.3,0.1,0.5,2427,eta1,AUC,0.8633178648563933
0.3,0.1,0.5,2427,eta1,F,0.7467083240348136
0.3,0.1,0.5,2427,eta1,ACC,0.706414899120538
0.3,0.1,0.5,2427,eta1_bench,AUC,0.8037317566436089
0.3,0.1,0.5,2427,eta1_bench,F,0.43908629441624364
0.3,0.1,0.5,2427,eta1_bench,ACC,0.6570098292809105
0.3,0.1,0.5,2427,eta,AUC,0.8907707632584663
0.3,0.1,0.5,2427,eta,F,0.739779594738713
0.3,0.1,0.5,2427,eta,ACC,0.8104609010875194
0.3,0.1,0.5,2427,eta_bench,AUC,0.907395611052841
0.3,0.1,0.5,2427,eta_bench,F,0.5169370908055793
0.3,0.1,0.5,2427,eta_bench,ACC,0.7802951838425686
0.3,0.1,0.5,4998,eta0,AUC,0.9180145984146362
0.3,0.1,0.5,4998,eta0,F,0.6842923794712286
0.3,0.1,0.5,4998,eta0,ACC,0.8947641264904095
0.3,0.1,0.5,4998,eta0_bench,AUC,0.9180145984146362
0.3,0.1,0.5,4998,eta0_bench,F,0.6097560975609757
0.3,0.1,0.5,4998,eta0_bench,ACC,0.8838776568170036
0.3,0.1,0.5,4998,eta1,AUC,0.8606044406658852
0.3,0.1,0.5,4998,eta1,F,0.7391594396264175
0.3,0.1,0.5,4998,eta1,ACC,0.6965856182100362
0.3,0.1,0.5,4998,eta1_bench,AUC,0.7507522231239239
0.3,0.1,0.5,4998,eta1_bench,F,0.3961772371850565
0.3,0.1,0.5,4998,eta1_bench,ACC,0.6404552509053285
0.3,0.1,0.5,4998,eta,AUC,0.8897677884673347
0.3,0.1,0.5,4998,eta,F,0.7326801959412177
0.3,0.1,0.5,4998,eta,ACC,0.8021750388399793
0.3,0.1,0.5,4998,eta_bench,AUC,0.8798750256187686
0.3,0.1,0.5,4998,eta_bench,F,0.48025367541078123
0.3,0.1,0.5,4998,eta_bench,ACC,0.7665717244950803
0.3,0.1,0.5,5398,eta0,AUC,0.9259147652045325
0.3,0.1,0.5,5398,eta0,F,0.6977124183006536
0.3,0.1,0.5,5398,eta0,ACC,0.9040953862104717
0.3,0.1,0.5,5398,eta0_bench,AUC,0.9259147652045325
0.3,0.1,0.5,5398,eta0_bench,F,0.6333630686886708
0.3,0.1,0.5,5398,eta0_bench,ACC,0.8934681181959565
0.3,0.1,0.5,5398,eta1,AUC,0.8578985306557088
0.3,0.1,0.5,5398,eta1,F,0.735372340425532
0.3,0.1,0.5,5398,eta1,ACC,0.6911536471805484
0.3,0.1,0.5,5398,eta1_bench,AUC,0.7826394524524137
0.3,0.1,0.5,5398,eta1_bench,F,0.45671267252195735
0.3,0.1,0.5,5398,eta1_bench,ACC,0.6639937920331092
0.3,0.1,0.5,5398,eta,AUC,0.8879300939153917
0.3,0.1,0.5,5398,eta,F,0.7322404371584699
0.3,0.1,0.5,5398,eta,ACC,0.8033402382185396
0.3,0.1,0.5,5398,eta_bench,AUC,0.9077525407790515
0.3,0.1,0.5,5398,eta_bench,F,0.5326944757609922
0.3,0.1,0.5,5398,eta_bench,ACC,0.7853443811496634
0.3,0.1,0.5,7514,eta0,AUC,0.9234602025551524
0.3,0.1,0.5,7514,eta0,F,0.6865912762520193
0.3,0.1,0.5,7514,eta0,ACC,0.8994297563504406
