a,b,c,seed,model,metric,value
0.3,0.1,0.5,2363,eta0,ACC,0.9020408163265307
0.3,0.1,0.5,2363,eta0_bench,AUC,0.8455285942723129
0.3,0.1,0.5,2363,eta0_bench,F,0.8598211091234346
0.3,0.1,0.5,2363,eta0_bench,ACC,0.7715451895043732
0.3,0.1,0.5,2363,eta1,AUC,0.835994009555196
0.3,0.1,0.5,2363,eta1,F,0.9214127218934912
0.3,0.1,0.5,2363,eta1,ACC,0.8591782637508284
0.3,0.1,0.5,2363,eta1_bench,AUC,0.7403347956088085
0.3,0.1,0.5,2363,eta1_bench,F,0.30221334664669663
0.3,0.1,0.5,2363,eta1_bench,ACC,0.30533465871438037
0.3,0.1,0.5,2363,eta,AUC,0.8468087822584026
0.3,0.1,0.5,2363,eta,F,0.9381733548556628
0.3,0.1,0.5,2363,eta,ACC,0.887276709328588
0.3,0.1,0.5,2363,eta_bench,AUC,0.8493713005384076
0.3,0.1,0.5,2363,eta_bench,F,0.8086727751065953
0.3,0.1,0.5,2363,eta_bench,ACC,0.7113133940182055
0.3,0.1,0.5,95,eta0,AUC,0.8398118925757116
0.3,0.1,0.5,95,eta0,F,0.9498122653316646
0.3,0.1,0.5,95,eta0,ACC,0.9064723032069971
0.3,0.1,0.5,95,eta0_bench,AUC,0.8398118925757116
0.3,0.1,0.5,95,eta0_bench,F,0.8613253356183946
0.3,0.1,0.5,95,eta0_bench,ACC,0.7735276967930029
0.3,0.1,0.5,95,eta1,AUC,0.829944117588981
0.3,0.1,0.5,95,eta1,F,0.9203703703703703
0.3,0.1,0.5,95,eta1,ACC,0.8575215374420145
0.3,0.1,0.5,95,eta1_bench,AUC,0.727909715142086
0.3,0.1,0.5,95,eta1_bench,F,0.2997002997002997
0.3,0.1,0.5,95,eta1_bench,ACC,0.30318091451292245
0.3,0.1,0.5,95,eta,AUC,0.8409322859963264
0.3,0.1,0.5,95,eta,F,0.9387846458014698
0.3,0.1,0.5,95,eta,ACC,0.8876873588392307
0.3,0.1,0.5,95,eta_bench,AUC,0.8456045800292198
0.3,0.1,0.5,95,eta_bench,F,0.8113147770988911
0.3,0.1,0.5,95,eta_bench,ACC,0.7146670316884539
0.3,0.1,0.5,6345,eta0,AUC,0.8414524268795627
0.3,0.1,0.5,6345,eta0,F,0.9514104635267803
0.3,0.1,0.5,6345,eta0,ACC,0.9088046647230321
0.3,0.1,0.5,6345,eta0_bench,AUC,0.8414524268795627
0.3,0.1,0.5,6345,eta0_bench,F,0.8727683296873897
0.3,0.1,0.5,6345,eta0_bench,ACC,0.789737609329446
0.3,0.1,0.5,6345,eta1,AUC,0.8400856787421314
0.3,0.1,0.5,6345,eta1,F,0.9214292309112732
0.3,0.1,0.5,6345,eta1,ACC,0.859012591119947
0.3,0.1,0.5,6345,eta1_bench,AUC,0.7246931248109798
0.3,0.1,0.5,6345,eta1_bench,F,0.2491859468723222
0.3,0.1,0.5,6345,eta1_bench,ACC,0.2741882041086812
0.3,0.1,0.5,6345,eta,AUC,0.8456631468202214
0.3,0.1,0.5,6345,eta,F,0.9402248525101109
0.3,0.1,0.5,6345,eta,ACC,0.889740606392444
0.3,0.1,0.5,6345,eta_bench,AUC,0.8471499205455665
0.3,0.1,0.5,6345,eta_bench,F,0.813101423085611
0.3,0.1,0.5,6345,eta_bench,ACC,0.7168571624118815
0.3,0.1,0.5,9747,eta0,AUC,0.8457258256253231
0.3,0.1,0.5,9747,eta0,F,0.9500157183275699
0.3,0.1,0.5,9747,eta0,ACC,0.9072886297376094
0.3,0.1,0.5,9747,eta0_bench,AUC,0.8457258256253231
0.3,0.1,0.5,9747,eta0_bench,F,0.8653421633554085
0.3,0.1,0.5,9747,eta0_bench,ACC,0.7794752186588921
0.3,0.1,0.5,9747,eta1,AUC,0.829841851841459
0.3,0.1,0.5,9747,eta1,F,0.9211795252225519
0.3,0.1,0.5,9747,eta1,ACC,0.8591782637508284
0.3,0.1,0.5,9747,eta1_bench,AUC,0.736724315863974
0.3,0.1,0.5,9747,eta1_bench,F,0.3199605392962841
0.3,0.1,0.5,9747,eta1_bench,ACC,0.314777998674619
0.3,0.1,0.5,9747,eta,AUC,0.8441999502093807
0.3,0.1,0.5,9747,eta,F,0.9391434449223864
0.3,0.1,0.5,9747,eta,ACC,0.8886455410307302
0.3,0.1,0.5,9747,eta_bench,AUC,0.8458977678621191
0.3,0.1,0.5,9747,eta_bench,F,0.8106029764328041
0.3,0.1,0.5,9747,eta_bench,ACC,0.7134350831565259
0.3,0.1,0.5,6010,eta0,AUC,0.8432628080869288
0.3,0.1,0.5,6010,eta0,F,0.9495165138766796
0.3,0.1,0.5,6010,eta0,ACC,0.9062390670553936
0.3,0.1,0.5,6010,eta0_bench,AUC,0.8432628080869288
0.3,0.1,0.5,6010,eta0_bench,F,0.8688501346944563
0.3,0.1,0.5,6010,eta0_bench,ACC,0.7842565597667639
0.3,0.1,0.5,6010,eta1,AUC,0.841973645784292
0.3,0.1,0.5,6010,eta1,F,0.9223525066937494
0.3,0.1,0.5,6010,eta1,ACC,0.8606693174287607
0.3,0.1,0.5,6010,eta1_bench,AUC,0.7190011629610922
0.3,0.1,0.5,6010,eta1_bench,F,0.29359638856378534
0.3,0.1,0.5,6010,eta1_bench,ACC,0.30003313452617625
0.3,0.1,0.5,6010,eta,AUC,0.8479227456253172
0.3,0.1,0.5,6010,eta,F,0.9399842949556894
0.3,0.1,0.5,6010,eta,ACC,0.8901512559030867
0.3,0.1,0.5,6010,eta_bench,AUC,0.8494297788599363
0.3,0.1,0.5,6010,eta_bench,F,0.8161830960533429
0.3,0.1,0.5,6010,eta_bench,ACC,0.7207583327629868
0.3,0.1,0.5,1175,eta0,AUC,0.847194930109503
0.3,0.1,0.5,1175,eta0,F,0.9460628418776238
0.3,0.1,0.5,1175,eta0,ACC,0.9011078717201166
0.3,0.1,0.5,1175,eta0_bench,AUC,0.847194930109503
0.3,0.1,0.5,1175,eta0_bench,F,0.8533756034296419
0.3,0.1,0.5,1175,eta0_bench,ACC,0.7626822157434402
0.3,0.1,0.5,1175,eta1,AUC,0.8413870727365129
0.3,0.1,0.5,1175,eta1,F,0.9228355178142884
0.3,0.1,0.5,1175,eta1,ACC,0.8614976805831677
0.3,0.1,0.5,1175,eta1_bench,AUC,0.7317723256831488
0.3,0.1,0.5,1175,eta1_bench,F,0.3946624803767661
0.3,0.1,0.5,1175,eta1_bench,ACC,0.3611663353214049
0.3,0.1,0.5,1175,eta,AUC,0.8516283337287919
0.3,0.1,0.5,1175,eta,F,0.939336850037679
0.3,0.1,0.5,1175,eta,ACC,0.8898090479775511
0.3,0.1,0.5,1175,eta_bench,AUC,0.8528078529750602
0.3,0.1,0.5,1175,eta_bench,F,0.8002567865003668
0.3,0.1,0.5,1175,eta_bench,ACC,0.7018684552734241
0.3,0.1,0.5,9316,eta0,AUC,0.8457495693676598
0.3,0.1,0.5,9316,eta0,F,0.9489308176100629
0.3,0.1,0.5,9316,eta0,ACC,0.9053061224489796
0.3,0.1,0.5,9316,eta0_bench,AUC,0.8457495693676598
0.3,0.1,0.5,9316,eta0_bench,F,0.869454468265761
0.3,0.1,0.5,9316,eta0_bench,ACC,0.7848396501457726
0.3,0.1,0.5,9316,eta1,AUC,0.8283671049335948
0.3,0.1,0.5,9316,eta1,F,0.9215067730562257
0.3,0.1,0.5,9316,eta1,ACC,0.8598409542743539
0.3,0.1,0.5,9316,eta1_bench,AUC,0.7388066293978689
0.3,0.1,0.5,9316,eta1_bench,F,0.3610710277376944
0.3,0.1,0.5,9316,eta1_bench,ACC,0.33979456593770707
0.3,0.1,0.5,9316,eta,AUC,0.8456306342889628
0.3,0.1,0.5,9316,eta,F,0.9395380180450003
0.3,0.1,0.5,9316,eta,ACC,0.8894668400520156
0.3,0.1,0.5,9316,eta_bench,AUC,0.8466310028527866
0.3,0.1,0.5,9316,eta_bench,F,0.8207246441880304
0.3,0.1,0.5,9316,eta_bench,ACC,0.7267127506673055
0.3,0.1,0.5,1924,eta0,AUC,0.8497427919538472
0.3,0.1,0.5,1924,eta0,F,0.9517147455738516
0.3,0.1,0.5,1924,eta0,ACC,0.9090379008746355
0.3,0.1,0.5,1924,eta0_bench,AUC,0.8497427919538472
0.3,0.1,0.5,1924,eta0_bench,F,0.8739768557719446
