a,b,c,seed,model,metric,value
0.3,0.1,0.5,6243,eta1_bench,AUC,0.5852859048154725
0.3,0.1,0.5,6243,eta1_bench,F,0.007339449541284403
0.3,0.1,0.5,6243,eta1_bench,ACC,0.7882583170254404
0.3,0.1,0.5,6243,eta,AUC,0.8438478027695792
0.3,0.1,0.5,6243,eta,F,0.49044439327653694
0.3,0.1,0.5,6243,eta,ACC,0.8063189217573954
0.3,0.1,0.5,6243,eta_bench,AUC,0.8368575678783927
0.3,0.1,0.5,6243,eta_bench,F,0.062372881355932205
0.3,0.1,0.5,6243,eta_bench,ACC,0.757920532119727
0.3,0.1,0.5,3898,eta0,AUC,0.8496513533696042
0.3,0.1,0.5,3898,eta0,F,0.690854119425548
0.3,0.1,0.5,3898,eta0,ACC,0.7825046530178144
0.3,0.1,0.5,3898,eta0_bench,AUC,0.8496513533696042
0.3,0.1,0.5,3898,eta0_bench,F,0.06487341772151899
0.3,0.1,0.5,3898,eta0_bench,ACC,0.6857218824780643
0.3,0.1,0.5,3898,eta1,AUC,0.8211257849323114
0.3,0.1,0.5,3898,eta1,F,0.3948936170212766
0.3,0.1,0.5,3898,eta1,ACC,0.814481409001957
0.3,0.1,0.5,3898,eta1_bench,AUC,0.5480174672240268
0.3,0.1,0.5,3898,eta1_bench,F,0.002452483139178418
0.3,0.1,0.5,3898,eta1_bench,ACC,0.7877364644487932
0.3,0.1,0.5,3898,eta,AUC,0.8483200745004328
0.3,0.1,0.5,3898,eta,F,0.5179824561403509
0.3,0.1,0.5,3898,eta,ACC,0.8076317171363557
0.3,0.1,0.5,3898,eta_bench,AUC,0.8479300979789374
0.3,0.1,0.5,3898,eta_bench,F,0.02564102564102564
0.3,0.1,0.5,3898,eta_bench,ACC,0.7538946262909154
0.3,0.1,0.5,5756,eta0,AUC,0.8366507294586198
0.3,0.1,0.5,5756,eta0,F,0.6294090700870362
0.3,0.1,0.5,5756,eta0,ACC,0.784897633608083
0.3,0.1,0.5,5756,eta0_bench,AUC,0.8366507294586198
0.3,0.1,0.5,5756,eta0_bench,F,0.09797822706065319
0.3,0.1,0.5,5756,eta0_bench,ACC,0.6915713905876096
0.3,0.1,0.5,5756,eta1,AUC,0.8222170285695214
0.3,0.1,0.5,5756,eta1,F,0.3903508771929825
0.3,0.1,0.5,5756,eta1,ACC,0.8186562296151337
0.3,0.1,0.5,5756,eta1_bench,AUC,0.48762005714962486
0.3,0.1,0.5,5756,eta1_bench,F,0.008557457212713936
0.3,0.1,0.5,5756,eta1_bench,ACC,0.7883887801696021
0.3,0.1,0.5,5756,eta,AUC,0.8396767833936556
0.3,0.1,0.5,5756,eta,F,0.4898242368177613
0.3,0.1,0.5,5756,eta,ACC,0.8069315596009102
0.3,0.1,0.5,5756,eta_bench,AUC,0.8351195167799118
0.3,0.1,0.5,5756,eta_bench,F,0.0505982905982906
0.3,0.1,0.5,5756,eta_bench,ACC,0.7569578155084894
0.3,0.1,0.5,3370,eta0,AUC,0.8290480670073931
0.3,0.1,0.5,3370,eta0,F,0.6204738489047832
0.3,0.1,0.5,3370,eta0,ACC,0.7742621643180005
0.3,0.1,0.5,3370,eta0_bench,AUC,0.8290480670073931
0.3,0.1,0.5,3370,eta0_bench,F,0.14586466165413536
0.3,0.1,0.5,3370,eta0_bench,ACC,0.6979526721616591
0.3,0.1,0.5,3370,eta1,AUC,0.8325963072111823
0.3,0.1,0.5,3370,eta1,F,0.42083158336833265
0.3,0.1,0.5,3370,eta1,ACC,0.8200913242009132
0.3,0.1,0.5,3370,eta1_bench,AUC,0.5064187510352824
0.3,0.1,0.5,3370,eta1_bench,F,0.009768009768009766
0.3,0.1,0.5,3370,eta1_bench,ACC,0.7883887801696021
0.3,0.1,0.5,3370,eta,AUC,0.8486080899473716
0.3,0.1,0.5,3370,eta,F,0.522919448153093
0.3,0.1,0.5,3370,eta,ACC,0.8123577805006127
0.3,0.1,0.5,3370,eta_bench,AUC,0.8328189175823799
0.3,0.1,0.5,3370,eta_bench,F,0.07648440120764843
0.3,0.1,0.5,3370,eta_bench,ACC,0.7590582881148258
0.3,0.1,0.5,5474,eta0,AUC,0.8377805578992625
0.3,0.1,0.5,5474,eta0,F,0.6045388701110576
0.3,0.1,0.5,5474,eta0,ACC,0.7822387662855623
0.3,0.1,0.5,5474,eta0_bench,AUC,0.8377805578992625
0.3,0.1,0.5,5474,eta0_bench,F,0.10777521170130872
0.3,0.1,0.5,5474,eta0_bench,ACC,0.6918372773198618
0.3,0.1,0.5,5474,eta1,AUC,0.8372405790825537
