a,b,c,seed,model,metric,value
0.3,0.1,0.5,9711,eta_bench,ACC,0.5216500356379188
0.3,0.1,0.5,6276,eta0,AUC,0.4765247695429421
0.3,0.1,0.5,6276,eta0,F,0.14913448735019974
0.3,0.1,0.5,6276,eta0,ACC,0.6960038058991437
0.3,0.1,0.5,6276,eta0_bench,AUC,0.4765247695429421
0.3,0.1,0.5,6276,eta0_bench,F,0.14913448735019974
0.3,0.1,0.5,6276,eta0_bench,ACC,0.6960038058991437
0.3,0.1,0.5,6276,eta1,AUC,0.9094935976095382
0.3,0.1,0.5,6276,eta1,F,0.8843270260621207
0.3,0.1,0.5,6276,eta1,ACC,0.8153846153846154
0.3,0.1,0.5,6276,eta1_bench,AUC,0.6612822405564371
0.3,0.1,0.5,6276,eta1_bench,F,0.7305389221556886
0.3,0.1,0.5,6276,eta1_bench,ACC,0.6282051282051282
0.3,0.1,0.5,6276,eta,AUC,0.6875453391746058
0.3,0.1,0.5,6276,eta,F,0.7313698923197605
0.3,0.1,0.5,6276,eta,ACC,0.6643799002138275
0.3,0.1,0.5,6276,eta_bench,AUC,0.5457998039176387
0.3,0.1,0.5,6276,eta_bench,F,0.5857969654309401
0.3,0.1,0.5,6276,eta_bench,ACC,0.5281539558089807
0.3,0.1,0.5,7199,eta0,AUC,0.4749343518739556
0.3,0.1,0.5,7199,eta0,F,0.24443344878772882
0.3,0.1,0.5,7199,eta0,ACC,0.6367745004757374
0.3,0.1,0.5,7199,eta0_bench,AUC,0.4749343518739556
0.3,0.1,0.5,7199,eta0_bench,F,0.24443344878772882
0.3,0.1,0.5,7199,eta0_bench,ACC,0.6367745004757374
0.3,0.1,0.5,7199,eta1,AUC,0.9055687965688733
0.3,0.1,0.5,7199,eta1,F,0.8889282237366138
0.3,0.1,0.5,7199,eta1,ACC,0.8212250712250713
0.3,0.1,0.5,7199,eta1_bench,AUC,0.6073772027113924
0.3,0.1,0.5,7199,eta1_bench,F,0.67662868200387
0.3,0.1,0.5,7199,eta1_bench,ACC,0.5715099715099715
0.3,0.1,0.5,7199,eta,AUC,0.7002587847347488
0.3,0.1,0.5,7199,eta,F,0.7283629533304437
0.3,0.1,0.5,7199,eta,ACC,0.6650035637918745
0.3,0.1,0.5,7199,eta_bench,AUC,0.5456849075595819
0.3,0.1,0.5,7199,eta_bench,F,0.47028707259096725
0.3,0.1,0.5,7199,eta_bench,ACC,0.4837847469707769
0.3,0.1,0.5,5585,eta0,AUC,0.4824342485814497
0.3,0.1,0.5,5585,eta0,F,0.2050113895216401
0.3,0.1,0.5,5585,eta0,ACC,0.6679352997145576
0.3,0.1,0.5,5585,eta0_bench,AUC,0.4824342485814497
0.3,0.1,0.5,5585,eta0_bench,F,0.2050113895216401
0.3,0.1,0.5,5585,eta0_bench,ACC,0.6679352997145576
0.3,0.1,0.5,5585,eta1,AUC,0.9161706817417571
0.3,0.1,0.5,5585,eta1,F,0.9046996250762926
0.3,0.1,0.5,5585,eta1,ACC,0.8443019943019943
0.3,0.1,0.5,5585,eta1_bench,AUC,0.645426516309061
0.3,0.1,0.5,5585,eta1_bench,F,0.7087307410124726
0.3,0.1,0.5,5585,eta1_bench,ACC,0.6041310541310542
0.3,0.1,0.5,5585,eta,AUC,0.7032630008952312
0.3,0.1,0.5,5585,eta,F,0.7170090143342692
0.3,0.1,0.5,5585,eta,ACC,0.6587669280114041
0.3,0.1,0.5,5585,eta_bench,AUC,0.5675471583089483
0.3,0.1,0.5,5585,eta_bench,F,0.5736773774748458
0.3,0.1,0.5,5585,eta_bench,ACC,0.531895937277263
0.3,0.1,0.5,6876,eta0,AUC,0.4772351924454157
0.3,0.1,0.5,6876,eta0,F,0.11624649859943978
0.3,0.1,0.5,6876,eta0,ACC,0.6998097050428164
0.3,0.1,0.5,6876,eta0_bench,AUC,0.4772351924454157
0.3,0.1,0.5,6876,eta0_bench,F,0.11624649859943978
0.3,0.1,0.5,6876,eta0_bench,ACC,0.6998097050428164
0.3,0.1,0.5,6876,eta1,AUC,0.9231003365642717
0.3,0.1,0.5,6876,eta1,F,0.8790714414252295
0.3,0.1,0.5,6876,eta1,ACC,0.8085470085470086
0.3,0.1,0.5,6876,eta1_bench,AUC,0.6430683909809034
0.3,0.1,0.5,6876,eta1_bench,F,0.7130016722408027
0.3,0.1,0.5,6876,eta1_bench,ACC,0.6088319088319089
0.3,0.1,0.5,6876,eta,AUC,0.7114782644762452
0.3,0.1,0.5,6876,eta,F,0.7438392159647752
0.3,0.1,0.5,6876,eta,ACC,0.6786350677120456
0.3,0.1,0.5,6876,eta_bench,AUC,0.5845927393852746
0.3,0.1,0.5,6876,eta_bench,F,0.6280333767128531
0.3,0.1,0.5,6876,eta_bench,ACC,0.567088382038489
0.3,0.1,0.5,7402,eta0,AUC,0.47599310006059825
0.3,0.1,0.5,7402,eta0,F,0.42562757587111283
0.3,0.1,0.5,7402,eta0,ACC,0.27069457659372026
0.3,0.1,0.5,7402,eta0_bench,AUC,0.47599310006059825
0.3,0.1,0.5,7402,eta0_bench,F,0.42562757587111283
0.3,0.1,0.5,7402,eta0_bench,ACC,0.27069457659372026
0.3,0.1,0.5,7402,eta1,AUC,0.9210849330706107
0.3,0.1,0.5,7402,eta1,F,0.8882751247327155
0.3,0.1,0.5,7402,eta1,ACC,0.8213675213675213
0.3,0.1,0.5,7402,eta1_bench,AUC,0.6483926548756098
0.3,0.1,0.5,7402,eta1_bench,F,0.702269129287599
