a,b,c,seed,model,metric,value
0.3,0.1,0.5,8729,eta1_bench,ACC,0.8355523569629363
0.3,0.1,0.5,8729,eta,AUC,0.5993511457403365
0.3,0.1,0.5,8729,eta,F,0.5175358895148101
0.3,0.1,0.5,8729,eta,ACC,0.5466188524590164
0.3,0.1,0.5,8729,eta_bench,AUC,0.6201412546539835
0.3,0.1,0.5,8729,eta_bench,F,0.33996342021033377
0.3,0.1,0.5,8729,eta_bench,ACC,0.5070013661202186
0.3,0.1,0.5,3885,eta0,AUC,0.4615793398762071
0.3,0.1,0.5,3885,eta0,F,0.5778483331298083
0.3,0.1,0.5,3885,eta0,ACC,0.43825154371140723
0.3,0.1,0.5,3885,eta0_bench,AUC,0.4615793398762071
0.3,0.1,0.5,3885,eta0_bench,F,0.6042014800668418
0.3,0.1,0.5,3885,eta0_bench,ACC,0.4611634709132272
0.3,0.1,0.5,3885,eta1,AUC,0.8715211068712426
0.3,0.1,0.5,3885,eta1,F,0.596111111111111
0.3,0.1,0.5,3885,eta1,ACC,0.7383951061532925
0.3,0.1,0.5,3885,eta1_bench,AUC,0.5892938036931122
0.3,0.1,0.5,3885,eta1_bench,F,0.4992232004142932
0.3,0.1,0.5,3885,eta1_bench,ACC,0.8260165527168046
0.3,0.1,0.5,3885,eta,AUC,0.6053939169950548
0.3,0.1,0.5,3885,eta,F,0.5304839723444374
0.3,0.1,0.5,3885,eta,ACC,0.5535348360655737
0.3,0.1,0.5,3885,eta_bench,AUC,0.6304082343557128
0.3,0.1,0.5,3885,eta_bench,F,0.3292753623188405
0.3,0.1,0.5,3885,eta_bench,ACC,0.5060621584699454
0.3,0.1,0.5,1017,eta0,AUC,0.4636929618340017
0.3,0.1,0.5,1017,eta0,F,0.5677705281300013
0.3,0.1,0.5,1017,eta0,ACC,0.429476763080923
0.3,0.1,0.5,1017,eta0_bench,AUC,0.4636929618340017
0.3,0.1,0.5,1017,eta0_bench,F,0.6063208109719738
0.3,0.1,0.5,1017,eta0_bench,ACC,0.46360090997725056
0.3,0.1,0.5,1017,eta1,AUC,0.8730922436970079
0.3,0.1,0.5,1017,eta1,F,0.5932484781405645
0.3,0.1,0.5,1017,eta1,ACC,0.7355163727959698
0.3,0.1,0.5,1017,eta1_bench,AUC,0.6761624715579597
0.3,0.1,0.5,1017,eta1_bench,F,0.5643994211287988
0.3,0.1,0.5,1017,eta1_bench,ACC,0.8375314861460957
0.3,0.1,0.5,1017,eta,AUC,0.6010931299253552
0.3,0.1,0.5,1017,eta,F,0.5267031684767974
0.3,0.1,0.5,1017,eta,ACC,0.5497780054644809
0.3,0.1,0.5,1017,eta_bench,AUC,0.624371266324745
0.3,0.1,0.5,1017,eta_bench,F,0.3419878760150978
0.3,0.1,0.5,1017,eta_bench,ACC,0.5087943989071039
0.3,0.1,0.5,2882,eta0,AUC,0.44501957381507623
0.3,0.1,0.5,2882,eta0,F,0.6109796497870326
0.3,0.1,0.5,2882,eta0,ACC,0.4657133571660709
0.3,0.1,0.5,2882,eta0_bench,AUC,0.44501957381507623
0.3,0.1,0.5,2882,eta0_bench,F,0.6167432002825857
0.3,0.1,0.5,2882,eta0_bench,ACC,0.4710757231069223
0.3,0.1,0.5,2882,eta1,AUC,0.8887840603576245
0.3,0.1,0.5,2882,eta1,F,0.6175972927241963
0.3,0.1,0.5,2882,eta1,ACC,0.7560273479668945
0.3,0.1,0.5,2882,eta1_bench,AUC,0.6695171419549237
0.3,0.1,0.5,2882,eta1_bench,F,0.5842911877394636
0.3,0.1,0.5,2882,eta1_bench,ACC,0.8438287153652393
0.3,0.1,0.5,2882,eta,AUC,0.6033679338085496
0.3,0.1,0.5,2882,eta,F,0.5446600244712463
0.3,0.1,0.5,2882,eta,ACC,0.5551571038251366
0.3,0.1,0.5,2882,eta_bench,AUC,0.6408727330596344
0.3,0.1,0.5,2882,eta_bench,F,0.3429424600895831
0.3,0.1,0.5,2882,eta_bench,ACC,0.5115266393442623
0.3,0.1,0.5,9261,eta0,AUC,0.4530384822093921
0.3,0.1,0.5,9261,eta0,F,0.6311990686845169
0.3,0.1,0.5,9261,eta0,ACC,0.48521286967825805
0.3,0.1,0.5,9261,eta0_bench,AUC,0.4530384822093921
0.3,0.1,0.5,9261,eta0_bench,F,0.628544754347065
0.3,0.1,0.5,9261,eta0_bench,ACC,0.48277543061423467
0.3,0.1,0.5,9261,eta1,AUC,0.8774024485977446
0.3,0.1,0.5,9261,eta1,F,0.6038997214484679
0.3,0.1,0.5,9261,eta1,ACC,0.7441525728679381
0.3,0.1,0.5,9261,eta1_bench,AUC,0.6313162725359822
0.3,0.1,0.5,9261,eta1_bench,F,0.5498759305210918
0.3,0.1,0.5,9261,eta1_bench,ACC,0.836811802806765
0.3,0.1,0.5,9261,eta,AUC,0.6114048004326692
0.3,0.1,0.5,9261,eta,F,0.5580229845329646
0.3,0.1,0.5,9261,eta,ACC,0.5632684426229508
0.3,0.1,0.5,9261,eta_bench,AUC,0.6407230158695734
0.3,0.1,0.5,9261,eta_bench,F,0.34794458323870087
0.3,0.1,0.5,9261,eta_bench,ACC,0.5097336065573771
0.3,0.1,0.5,2798,eta0,AUC,0.4514057766785949
0.3,0.1,0.5,2798,eta0,F,0.6134404157316641
0.3,0.1,0.5,2798,eta0,ACC,0.46815079623009426
0.3,0.1,0.5,2798,eta0_bench,AUC,0.4514057766785949
0.3,0.1,0.5,2798,eta0_bench,F,0.6229200843684087
0.3,0.1,0.5,2798,eta0_bench,ACC,0.47708807279818005
0.3,0.1,0.5,2798,eta1,AUC,0.8900001328033007
0.3,0.1,0.5,2798,eta1,F,0.6153846153846154
0.3,0.1,0.5,2798,eta1,ACC,0.7490104354084203
0.3,0.1,0.5,2798,eta1_bench,AUC,0.7009265981401634
0.3,0.1,0.5,2798,eta1_bench,F,0.5986460348162476
0.3,0.1,0.5,2798,eta1_bench,ACC,0.8506657070888809
0.3,0.1,0.5,2798,eta,AUC,0.5987158722207906
0.3,0.1,0.5,2798,eta,F,0.551285403050109
0.3,0.1,0.5,2798,eta,ACC,0.56036543715847
0.3,0.1,0.5,2798,eta_bench,AUC,0.6328654808247578
0.3,0.1,0.5,2798,eta_bench,F,0.3494679025060075
0.3,0.1,0.5,2798,eta_bench,ACC,0.5146004098360656
0.3,0.1,0.5,8919,eta0,AUC,0.45590532947796747
0.3,0.1,0.5,8919,eta0,F,0.6022917164000955
0.3,0.1,0.5,8919,eta0,ACC,0.4585635359116022
0.3,0.1,0.5,8919,eta0_bench,AUC,0.45590532947796747
0.3,0.1,0.5,8919,eta0_bench,F,0.6146030245746692
0.3,0.1,0.5,8919,eta0_bench,ACC,0.4699382515437114
0.3,0.1,0.5,8919,eta1,AUC,0.8659428148987597
0.3,0.1,0.5,8919,eta1,F,0.5787024363536819
0.3,0.1,0.5,8919,eta1,ACC,0.7231018351925153
0.3,0.1,0.5,8919,eta1_bench,AUC,0.6909783397816713
0.3,0.1,0.5,8919,eta1_bench,F,0.5739299610894941
0.3,0.1,0.5,8919,eta1_bench,ACC,0.8423893486865779
0.3,0.1,0.5,8919,eta,AUC,0.5900855810978831
0.3,0.1,0.5,8919,eta,F,0.5258788199964671
0.3,0.1,0.5,8919,eta,ACC,0.5416666666666666
0.3,0.1,0.5,8919,eta_bench,AUC,0.6386099244997598
0.3,0.1,0.5,8919,eta_bench,F,0.34308755760368664
0.3,0.1,0.5,8919,eta_bench,ACC,0.5131489071038251
0.3,0.1,0.5,7577,eta0,AUC,0.4537842470028089
0.3,0.1,0.5,7577,eta0,F,0.5868118572292801
0.3,0.1,0.5,7577,eta0,ACC,0.4450763730906727
0.3,0.1,0.5,7577,eta0_bench,AUC,0.4537842470028089
0.3,0.1,0.5,7577,eta0_bench,F,0.6045790603386597
0.3,0.1,0.5,7577,eta0_bench,ACC,0.4611634709132272
0.3,0.1,0.5,7577,eta1,AUC,0.8681790749217199
0.3,0.1,0.5,7577,eta1,F,0.5912568306010928
0.3,0.1,0.5,7577,eta1,ACC,0.7308384310903202
0.3,0.1,0.5,7577,eta1_bench,AUC,0.6613052867518379
0.3,0.1,0.5,7577,eta1_bench,F,0.5894838398456343
0.3,0.1,0.5,7577,eta1_bench,ACC,0.8468873695573947
0.3,0.1,0.5,7577,eta,AUC,0.6007223817028543
0.3,0.1,0.5,7577,eta,F,0.5372687224669603
0.3,0.1,0.5,7577,eta,ACC,0.5515710382513661
0.3,0.1,0.5,7577,eta_bench,AUC,0.6323517758687299
0.3,0.1,0.5,7577,eta_bench,F,0.3620437956204379
0.3,0.1,0.5,7577,eta_bench,ACC,0.5149419398907104
0.3,0.1,0.5,2094,eta0,AUC,0.46417186966017054
0.3,0.1,0.5,2094,eta0,F,0.561433868974042
0.3,0.1,0.5,2094,eta0,ACC,0.4234644133896653
0.3,0.1,0.5,2094,eta0_bench,AUC,0.46417186966017054
0.3,0.1,0.5,2094,eta0_bench,F,0.5994491677643397
0.3,0.1,0.5,2094,eta0_bench,ACC,0.45645108872278195
0.3,0.1,0.5,2094,eta1,AUC,0.890740880102229
0.3,0.1,0.5,2094,eta1,F,0.6056987788331072
0.3,0.1,0.5,2094,eta1,ACC,0.7385750269881253
0.3,0.1,0.5,2094,eta1_bench,AUC,0.7537865541084914
0.3,0.1,0.5,2094,eta1_bench,F,0.6617132867132868
0.3,0.1,0.5,2094,eta1_bench,ACC,0.8607412738395106
0.3,0.1,0.5,2094,eta,AUC,0.5864109439227608
0.3,0.1,0.5,2094,eta,F,0.5212489934687305
0.3,0.1,0.5,2094,eta,ACC,0.5431181693989071
0.3,0.1,0.5,2094,eta_bench,AUC,0.632033346400558
0.3,0.1,0.5,2094,eta_bench,F,0.3627209666592079
0.3,0.1,0.5,2094,eta_bench,ACC,0.5136612021857924
0.3,0.1,0.5,8069,eta0,AUC,0.45676615840457413
0.3,0.1,0.5,8069,eta0,F,0.56657223796034
0.3,0.1,0.5,8069,eta0,ACC,0.4281767955801105
0.3,0.1,0.5,8069,eta0_bench,AUC,0.45676615840457413
0.3,0.1,0.5,8069,eta0_bench,F,0.6026054738855026
0.3,0.1,0.5,8069,eta0_bench,ACC,0.45970100747481313
0.3,0.1,0.5,8069,eta1,AUC,0.8749452186385005
0.3,0.1,0.5,8069,eta1,F,0.5891089108910891
0.3,0.1,0.5,8069,eta1,ACC,0.7311982727599856
0.3,0.1,0.5,8069,eta1_bench,AUC,0.6539806313764029
0.3,0.1,0.5,8069,eta1_bench,F,0.5576540755467198
0.3,0.1,0.5,8069,eta1_bench,ACC,0.8398704569989205
0.3,0.1,0.5,8069,eta,AUC,0.5965941358424001
0.3,0.1,0.5,8069,eta,F,0.5250937667440615
0.3,0.1,0.5,8069,eta,ACC,0.5459357923497268
0.3,0.1,0.5,8069,eta_bench,AUC,0.6325556664516383
0.3,0.1,0.5,8069,eta_bench,F,0.3456874857012125
0.3,0.1,0.5,8069,eta_bench,ACC,0.5116120218579235
0.3,0.1,0.5,8383,eta0,AUC,0.46691102730463274
0.3,0.1,0.5,8383,eta0,F,0.5900012105072024
0.3,0.1,0.5,8383,eta0,ACC,0.4496262593435164
0.3,0.1,0.5,8383,eta0_bench,AUC,0.46691102730463274
0.3,0.1,0.5,8383,eta0_bench,F,0.6121140142517816
0.3,0.1,0.5,8383,eta0_bench,ACC,0.4692882677933052
0.3,0.1,0.5,8383,eta1,AUC,0.8788916900548034
0.3,0.1,0.5,8383,eta1,F,0.5959567986707284
0.3,0.1,0.5,8383,eta1,ACC,0.7374955019791292
0.3,0.1,0.5,8383,eta1_bench,AUC,0.6554204404937922
0.3,0.1,0.5,8383,eta1_bench,F,0.5236907730673317
0.3,0.1,0.5,8383,eta1_bench,ACC,0.8281756027347967
0.3,0.1,0.5,8383,eta,AUC,0.6020663365310392
0.3,0.1,0.5,8383,eta,F,0.5423399558498895
0.3,0.1,0.5,8383,eta,ACC,0.5574624316939891
0.3,0.1,0.5,8383,eta_bench,AUC,0.624264534869373
0.3,0.1,0.5,8383,eta_bench,F,0.3666741421843463
0.3,0.1,0.5,8383,eta_bench,ACC,0.51775956284153
0.3,0.1,0.5,3238,eta0,AUC,0.46676812970281606
0.3,0.1,0.5,3238,eta0,F,0.5199488491048593
0.3,0.1,0.5,3238,eta0,ACC,0.3899902502437439
0.3,0.1,0.5,3238,eta0_bench,AUC,0.46676812970281606
0.3,0.1,0.5,3238,eta0_bench,F,0.5861063881467088
0.3,0.1,0.5,3238,eta0_bench,ACC,0.44621384465388364
0.3,0.1,0.5,3238,eta1,AUC,0.8794280678300235
0.3,0.1,0.5,3238,eta1,F,0.601958041958042
0.3,0.1,0.5,3238,eta1,ACC,0.7439726520331055
0.3,0.1,0.5,3238,eta1_bench,AUC,0.7345874391687104
0.3,0.1,0.5,3238,eta1_bench,F,0.5920990004759639
0.3,0.1,0.5,3238,eta1_bench,ACC,0.8458078445483987
0.3,0.1,0.5,3238,eta,AUC,0.5849595098010915
0.3,0.1,0.5,3238,eta,F,0.4843251360991177
0.3,0.1,0.5,3238,eta,ACC,0.5309084699453552
0.3,0.1,0.5,3238,eta_bench,AUC,0.6270867562506928
0.3,0.1,0.5,3238,eta_bench,F,0.33460515666551044
0.3,0.1,0.5,3238,eta_bench,ACC,0.5086236338797814
0.3,0.1,0.5,6851,eta0,AUC,0.45895409859303254
0.3,0.1,0.5,6851,eta0,F,0.5936634140465005
0.3,0.1,0.5,6851,eta0,ACC,0.45190120246993826
0.3,0.1,0.5,6851,eta0_bench,AUC,0.45895409859303254
0.3,0.1,0.5,6851,eta0_bench,F,0.6145277876525654
0.3,0.1,0.5,6851,eta0_bench,ACC,0.47140071498212543
0.3,0.1,0.5,6851,eta1,AUC,0.8739523295174517
0.3,0.1,0.5,6851,eta1,F,0.5962428532534714
0.3,0.1,0.5,6851,eta1,ACC,0.7331774019431451
0.3,0.1,0.5,6851,eta1_bench,AUC,0.7044243050698398
0.3,0.1,0.5,6851,eta1_bench,F,0.6044568245125348
0.3,0.1,0.5,6851,eta1_bench,ACC,0.8467074487225621
0.3,0.1,0.5,6851,eta,AUC,0.6006939040275421
0.3,0.1,0.5,6851,eta,F,0.5311335816923896
0.3,0.1,0.5,6851,eta,ACC,0.5486680327868853
0.3,0.1,0.5,6851,eta_bench,AUC,0.628541869735874
0.3,0.1,0.5,6851,eta_bench,F,0.38008446321404754
0.3,0.1,0.5,6851,eta_bench,ACC,0.5237363387978142
0.3,0.1,0.5,7902,eta0,AUC,0.4566714672226474
0.3,0.1,0.5,7902,eta0,F,0.5854250030314053
0.3,0.1,0.5,7902,eta0,ACC,0.4444263893402665
0.3,0.1,0.5,7902,eta0_bench,AUC,0.4566714672226474
0.3,0.1,0.5,7902,eta0_bench,F,0.6079923882017126
