a,b,c,seed,model,metric,value
0.3,0.1,0.5,6404,eta_bench,ACC,0.375
0.3,0.1,0.5,4431,eta0,AUC,0.47415965807885113
0.3,0.1,0.5,4431,eta0,F,0.08765522279035792
0.3,0.1,0.5,4431,eta0,ACC,0.7029019980970505
0.3,0.1,0.5,4431,eta0_bench,AUC,0.47415965807885113
0.3,0.1,0.5,4431,eta0_bench,F,0.06108065779169931
0.3,0.1,0.5,4431,eta0_bench,ACC,0.7147954329210275
0.3,0.1,0.5,4431,eta1,AUC,0.9089115788728489
0.3,0.1,0.5,4431,eta1,F,0.9454488534084684
0.3,0.1,0.5,4431,eta1,ACC,0.9007122507122507
0.3,0.1,0.5,4431,eta1_bench,AUC,0.6243186122107052
0.3,0.1,0.5,4431,eta1_bench,F,0.6888628869269227
0.3,0.1,0.5,4431,eta1_bench,ACC,0.5833333333333334
0.3,0.1,0.5,4431,eta,AUC,0.698532834052636
0.3,0.1,0.5,4431,eta,F,0.7888002966808826
0.3,0.1,0.5,4431,eta,ACC,0.6955630791161797
0.3,0.1,0.5,4431,eta_bench,AUC,0.5594452948584332
0.3,0.1,0.5,4431,eta_bench,F,0.07845692688648506
0.3,0.1,0.5,4431,eta_bench,ACC,0.37001069137562365
0.3,0.1,0.5,6604,eta0,AUC,0.47952283452999617
0.3,0.1,0.5,6604,eta0,F,0.09992862241256245
0.3,0.1,0.5,6604,eta0,ACC,0.7000475737392959
0.3,0.1,0.5,6604,eta0_bench,AUC,0.47952283452999617
0.3,0.1,0.5,6604,eta0_bench,F,0.06800618238021637
0.3,0.1,0.5,6604,eta0_bench,ACC,0.7131303520456708
0.3,0.1,0.5,6604,eta1,AUC,0.920552691039308
0.3,0.1,0.5,6604,eta1,F,0.9473766518101494
0.3,0.1,0.5,6604,eta1,ACC,0.9041310541310541
0.3,0.1,0.5,6604,eta1_bench,AUC,0.6509913676131369
0.3,0.1,0.5,6604,eta1_bench,F,0.7229190421892816
0.3,0.1,0.5,6604,eta1_bench,ACC,0.6192307692307693
0.3,0.1,0.5,6604,eta,AUC,0.6948876757615032
0.3,0.1,0.5,6604,eta,F,0.7896464177348442
0.3,0.1,0.5,6604,eta,ACC,0.6973449750534568
0.3,0.1,0.5,6604,eta_bench,AUC,0.5468947641221612
0.3,0.1,0.5,6604,eta_bench,F,0.07759406327301133
0.3,0.1,0.5,6604,eta_bench,ACC,0.3687633642195296
0.3,0.1,0.5,9964,eta0,AUC,0.455386818958077
0.3,0.1,0.5,9964,eta0,F,0.08206686930091185
0.3,0.1,0.5,9964,eta0,ACC,0.7126546146527117
0.3,0.1,0.5,9964,eta0_bench,AUC,0.455386818958077
0.3,0.1,0.5,9964,eta0_bench,F,0.06050955414012738
0.3,0.1,0.5,9964,eta0_bench,ACC,0.7193149381541389
0.3,0.1,0.5,9964,eta1,AUC,0.9130990903030554
0.3,0.1,0.5,9964,eta1,F,0.9496245306633292
